STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls
Andhra Pradesh,VIJAYAWADA CITY,2013,48,45,12,249,456,1227,0
Andhra Pradesh,VIJAYAWADA RLY.,2013,1,1,2,6,5,0,0
Andhra Pradesh,VISAKHA RURAL,2013,32,23,8,139,79,210,0
Andhra Pradesh,VISAKHAPATNAM,2013,67,50,8,149,100,548,0
Andhra Pradesh,VIZIANAGARAM,2013,42,25,10,165,95,383,0
Andhra Pradesh,WARANGAL,2013,52,63,20,206,10,129,0
Andhra Pradesh,WARANGAL URBAN,2013,36,47,16,127,81,195,0
Andhra Pradesh,WEST GODAVARI,2013,123,86,16,342,245,855,0
Andhra Pradesh,ZZ TOTAL,2013,1635,1595,492,6930,4702,15084,0
Arunachal Pradesh,ANJAW,2013,0,0,0,0,0,0,0
Arunachal Pradesh,CHANGLANG,2013,5,5,0,2,0,1,0
Arunachal Pradesh,DIBANG VALLEY,2013,0,1,0,2,0,0,0
Arunachal Pradesh,K/KUMEY,2013,0,1,0,1,0,0,0
Arunachal Pradesh,KAMENG EAST,2013,2,12,0,6,0,0,0
Arunachal Pradesh,KAMENG WEST,2013,2,0,0,0,0,0,0
Arunachal Pradesh,LOHIT,2013,10,22,0,10,0,2,0
Arunachal Pradesh,LONGDING,2013,1,2,0,2,0,0,0
Arunachal Pradesh,PAPUM PARE,2013,18,22,0,24,1,20,0
Arunachal Pradesh,RURAL,2013,3,5,0,5,0,1,0
Arunachal Pradesh,SIANG EAST,2013,10,2,0,6,0,1,0
Arunachal Pradesh,SIANG UPPER,2013,0,2,0,4,0,0,0
Arunachal Pradesh,SIANG WEST,2013,7,6,0,9,2,3,0
Arunachal Pradesh,SUBANSIRI LOWER,2013,5,0,0,3,0,0,0
Arunachal Pradesh,SUBANSIRI UPPER,2013,10,2,0,8,0,0,0
Arunachal Pradesh,TAWANG,2013,2,1,0,6,0,1,0
Arunachal Pradesh,TIRAP,2013,0,2,0,5,0,0,0
Arunachal Pradesh,UPPER DIBANG VALLEY,2013,0,1,0,0,0,0,0
Arunachal Pradesh,ZZ TOTAL,2013,75,86,0,93,3,29,0
Assam,BAKSA,2013,20,46,1,9,0,32,0
Assam,BARPETA,2013,148,348,18,341,0,1016,0
Assam,BIEO,2013,0,0,0,0,0,0,0
Assam,BONGAIGAON,2013,68,95,9,4,0,100,0
Assam,C.I.D.,2013,0,0,0,0,0,0,0
Assam,CACHAR,2013,79,221,12,25,0,537,0
Assam,CHIRANG,2013,30,50,1,21,0,78,0
Assam,DARRANG,2013,92,145,3,239,0,378,0
Assam,DHEMAJI,2013,42,70,1,77,0,85,0
Assam,DHUBRI,2013,190,350,9,452,11,1080,0
Assam,DIBRUGARH,2013,65,108,0,151,0,239,0
Assam,G.R.P.,2013,0,6,0,0,0,0,0
Assam,GOALPARA,2013,73,103,7,89,0,326,0
Assam,GOLAGHAT,2013,85,181,3,76,0,284,0
Assam,GUWAHATI CITY,2013,103,432,15,207,0,561,0
Assam,HAILAKANDI,2013,60,71,2,7,0,169,0
Assam,HAMREN,2013,14,9,0,0,0,0,0
Assam,JORHAT,2013,79,160,0,117,0,307,0
Assam,KAMRUP,2013,66,154,3,86,0,305,0
Assam,KARBI ANGLONG,2013,8,43,0,16,0,39,0
Assam,KARIMGANJ,2013,44,108,9,9,0,266,0
Assam,KOKRAJHAR,2013,32,79,5,32,0,134,2
Assam,LAKHIMPUR,2013,59,123,3,55,0,300,0
Assam,MORIGAON,2013,76,123,8,45,0,271,0
Assam,N.C.HILLS,2013,5,24,3,0,0,0,0
Assam,NAGAON,2013,190,438,23,103,3,1120,0
Assam,NALBARI,2013,44,90,3,84,0,178,0
Assam,R.P.O.,2013,9,3,0,0,0,0,0
Assam,SIBSAGAR,2013,60,179,5,53,0,311,0
Assam,SONITPUR,2013,99,205,15,34,0,300,0
Assam,STF,2013,0,0,0,0,0,0,0
Assam,TINSUKIA,2013,77,201,7,34,0,140,0
Assam,UDALGURI,2013,20,57,5,43,0,80,0
Assam,ZZ TOTAL,2013,1937,4222,170,2409,14,8636,2
Bihar,ARARIA,2013,52,90,12,10,0,19,5
Bihar,ARWAL,2013,6,32,15,3,0,30,0
Bihar,AURANGABAD,2013,19,52,28,37,0,141,0
Bihar,BAGAHA,2013,15,64,14,17,0,55,0
Bihar,BANKA,2013,33,69,28,1,1,69,0
Bihar,BEGUSARAI,2013,24,125,28,55,0,93,0
Bihar,BETTIAH,2013,39,154,26,0,0,148,0
Bihar,BHABHUA,2013,16,52,27,0,0,49,0
Bihar,BHAGALPUR,2013,51,123,19,40,0,115,0
Bihar,BHOJPUR,2013,23,93,38,3,0,137,0
Bihar,BUXAR,2013,16,63,9,29,0,78,0
Bihar,DARBHANGA,2013,38,196,33,4,1,343,0
Bihar,GAYA,2013,45,175,37,0,0,212,0
Bihar,GOPALGANJ,2013,11,85,33,0,0,143,0
Bihar,JAMALPUR RLY.,2013,1,0,0,0,0,1,0
Bihar,JAMUI,2013,24,37,19,2,0,104,0
Bihar,JEHANABAD,2013,14,26,30,5,0,57,0
Bihar,KATIHAR,2013,86,148,21,1,0,99,0
Bihar,KATIHAR RLY.,2013,1,4,0,1,0,2,0
Bihar,KHAGARIA,2013,8,59,13,5,0,25,0
Bihar,KISHANGANJ,2013,52,90,7,0,0,65,0
Bihar,LAKHISARAI,2013,9,26,11,0,0,70,0
Bihar,MADHEPURA,2013,14,70,17,3,0,64,0
Bihar,MADHUBANI,2013,37,141,28,1,0,210,0
Bihar,MOTIHARI,2013,25,226,65,5,14,196,0
Bihar,MUNGER,2013,7,55,13,5,0,66,0
Bihar,MUZAFFARPUR,2013,43,295,48,5,27,81,2
Bihar,MUZAFFARPUR RLY.,2013,3,5,0,1,0,0,0
Bihar,NALANDA,2013,11,107,81,18,0,174,0
Bihar,NAUGACHIA,2013,10,26,16,19,0,69,0
Bihar,NAWADAH,2013,20,51,23,3,0,122,0
Bihar,PATNA,2013,76,412,96,17,2,459,0
Bihar,PATNA RLY.,2013,2,11,3,12,0,1,0
Bihar,PURNEA,2013,56,93,21,0,7,19,0
Bihar,ROHTAS,2013,60,135,48,5,0,97,0
Bihar,SAHARSA,2013,14,64,10,0,0,79,0
Bihar,SAMASTIPUR,2013,35,128,32,8,0,116,0
Bihar,SARAN,2013,16,125,69,0,0,116,0
Bihar,SHEIKHPURA,2013,10,34,8,0,0,47,0
Bihar,SHEOHAR,2013,3,41,7,0,0,19,0
Bihar,SITAMARHI,2013,26,182,24,3,0,140,0
Bihar,SIWAN,2013,19,190,45,1,0,112,0
Bihar,SUPAUL,2013,34,103,19,5,0,78,0
Bihar,VAISHALI,2013,24,162,61,7,0,213,0
Bihar,ZZ TOTAL,2013,1128,4419,1182,331,52,4533,7
Chhattisgarh,BALOD,2013,20,20,3,67,2,11,0
Chhattisgarh,BALODA BAZAR,2013,55,129,4,110,22,31,0
Chhattisgarh,BALRAMPUR,2013,84,0,8,50,2,31,1
Chhattisgarh,BEMETARA,2013,28,27,5,57,2,19,0
Chhattisgarh,BILASPUR,2013,96,295,13,308,10,130,0
Chhattisgarh,BIZAPUR,2013,6,10,0,6,1,1,0
Chhattisgarh,DANTEWARA,2013,9,6,0,9,0,1,0
Chhattisgarh,DHAMTARI,2013,30,29,0,59,1,14,0
Chhattisgarh,DURG,2013,106,83,9,236,34,147,0
Chhattisgarh,GARIYABAND,2013,32,23,0,24,8,12,0
Chhattisgarh,GRP RAIPUR,2013,2,1,0,3,0,1,0
Chhattisgarh,JAGDALPUR,2013,53,40,2,30,1,16,0
Chhattisgarh,JANJGIR,2013,56,158,11,161,11,138,0
Chhattisgarh,JASHPUR,2013,88,41,3,52,3,25,0
Chhattisgarh,KABIRDHAM,2013,30,29,3,72,3,11,0
Chhattisgarh,KANKER,2013,51,39,2,27,2,29,0
Chhattisgarh,KONDAGAON,2013,19,25,0,13,0,6,0
Chhattisgarh,KORBA,2013,57,63,4,71,9,66,0
Chhattisgarh,KORIYA,2013,63,64,3,88,4,55,0
Chhattisgarh,MAHASAMUND,2013,49,102,8,104,11,48,0
Chhattisgarh,MUNGELI,2013,23,61,4,44,3,23,0
Chhattisgarh,NARAYANPUR,2013,10,3,0,3,0,2,0
Chhattisgarh,RAIGARH,2013,90,163,5,126,10,53,0
Chhattisgarh,RAIPUR,2013,139,327,11,263,32,173,0
Chhattisgarh,RAJNANDGAON,2013,46,72,7,74,4,32,0
Chhattisgarh,SARGUJA,2013,71,19,0,118,1,35,0
Chhattisgarh,SUKMA,2013,8,3,1,2,1,4,0
Chhattisgarh,SURAJPUR,2013,59,49,3,84,3,67,0
Chhattisgarh,ZZ TOTAL,2013,1380,1881,109,2261,180,1181,1
Goa,NORTH GOA,2013,48,31,0,103,36,17,0
Goa,SOUTH GOA,2013,38,39,0,59,18,23,0
Goa,ZZ TOTAL,2013,86,70,0,162,54,40,0
Gujarat,AHMEDABAD COMMR.,2013,116,353,20,180,8,1756,0
Gujarat,AHMEDABAD RURAL,2013,17,62,0,33,0,167,0
Gujarat,AHWA-DANG,2013,4,5,0,7,1,20,0
Gujarat,AMRELI,2013,11,60,0,16,2,157,0
Gujarat,ANAND,2013,12,70,1,20,4,162,0
Gujarat,BHARUCH,2013,23,41,0,30,0,53,0
Gujarat,BHAVNAGAR,2013,17,100,1,50,7,220,0
Gujarat,CID CRIME,2013,0,1,0,0,0,0,0
Gujarat,DAHOD,2013,14,75,0,15,0,1,0
Gujarat,GANDHINAGAR,2013,22,61,0,31,6,200,0
Gujarat,HIMATNAGAR,2013,14,74,0,33,8,304,0
Gujarat,JAMNAGAR,2013,27,46,1,26,3,480,0
Gujarat,JUNAGADH,2013,29,76,1,52,12,461,0
Gujarat,KHEDA NORTH,2013,14,64,0,21,1,148,0
Gujarat,KUTCH (EAST(G)),2013,25,41,0,34,0,249,0
Gujarat,KUTCH (WEST-BHUJ),2013,28,26,0,29,0,200,0
Gujarat,MEHSANA,2013,11,124,0,37,0,321,0
Gujarat,NARMADA,2013,7,21,0,15,0,10,0
Gujarat,NAVSARI,2013,9,31,0,13,1,88,0
Gujarat,PALANPUR,2013,62,94,0,96,3,377,0
Gujarat,PANCHMAHAL,2013,16,96,0,46,0,217,0
Gujarat,PATAN,2013,19,74,0,47,1,174,0
Gujarat,PORBANDAR,2013,6,14,0,6,0,79,0
Gujarat,RAJKOT COMMR.,2013,14,47,1,18,4,254,0
Gujarat,RAJKOT RURAL,2013,30,74,1,41,2,404,0
Gujarat,SURAT COMMR.,2013,76,195,2,91,0,491,0
Gujarat,SURAT RURAL,2013,19,27,1,15,0,114,0
Gujarat,SURENDRANAGAR,2013,18,66,0,51,7,133,0
Gujarat,TAPI,2013,8,17,0,13,0,12,0
Gujarat,VADODARA COMMR.,2013,19,68,0,107,7,417,0
Gujarat,VADODARA RURAL,2013,25,71,0,29,0,110,0
Gujarat,VALSAD,2013,19,49,0,33,0,28,0
Gujarat,W.RLY AHMEDABAD,2013,0,5,0,2,0,5,0
Gujarat,W.RLY VADODARA,2013,1,2,0,6,0,0,0
Gujarat,ZZ TOTAL,2013,732,2230,29,1243,77,7812,0
Haryana,AMBALA RURAL,2013,17,58,3,32,0,79,0
Haryana,AMBALA URBAN,2013,24,92,1,48,18,170,0
Haryana,BHIWANI,2013,52,118,20,97,36,144,0
Haryana,FARIDABAD,2013,65,115,22,90,56,255,0
Haryana,FATEHABAD,2013,30,41,2,46,25,193,0
Haryana,GRP,2013,2,7,3,18,51,0,0
Haryana,GURGAON,2013,82,184,18,97,42,290,0
Haryana,HISSAR,2013,61,97,17,118,31,319,0
Haryana,I&P HARYANA,2013,0,0,0,0,0,0,0
Haryana,JHAJJAR,2013,17,38,22,44,16,109,0
Haryana,JIND,2013,38,73,9,69,34,121,0
Haryana,KAITHAL,2013,26,72,4,39,11,146,0
Haryana,KARNAL,2013,72,218,12,181,21,213,0
Haryana,KURUKSHETRA,2013,25,56,8,70,26,137,0
Haryana,MAHENDRAGARH,2013,28,53,9,81,48,84,0
Haryana,MEWAT,2013,68,33,10,46,7,198,0
Haryana,PALWAL,2013,51,49,12,77,23,192,0
Haryana,PANCHKULA,2013,15,102,4,41,9,80,0
Haryana,PANIPAT,2013,52,114,14,60,19,118,0
Haryana,REWARI,2013,43,48,13,62,52,117,0
Haryana,ROHTAK,2013,51,57,17,55,39,127,0
Haryana,SIRSA,2013,64,113,5,58,13,187,2
Haryana,SONIPAT,2013,50,57,27,71,48,167,0
Haryana,YAMUNANAGAR,2013,38,162,11,60,18,171,0
Haryana,ZZ TOTAL,2013,971,1957,263,1560,643,3617,2
Himachal Pradesh,BADDIPOLICEDIST,2013,6,23,0,17,1,20,0
Himachal Pradesh,BILASPUR,2013,13,43,0,32,23,32,0
Himachal Pradesh,CHAMBA,2013,19,13,0,31,1,7,0
Himachal Pradesh,CID,2013,1,0,0,0,0,0,0
Himachal Pradesh,G.R.P.,2013,0,0,0,1,0,0,0
Himachal Pradesh,HAMIRPUR,2013,12,11,0,31,20,23,0
Himachal Pradesh,KANGRA,2013,33,53,0,100,31,53,0
Himachal Pradesh,KINNAUR,2013,6,2,0,8,0,4,0
Himachal Pradesh,KULLU,2013,29,26,0,44,2,30,0
Himachal Pradesh,LAHAUL-SPITI,2013,1,0,0,0,1,0,0
Himachal Pradesh,MANDI,2013,31,36,0,73,14,34,0
Himachal Pradesh,SHIMLA,2013,32,40,0,63,11,29,0
Himachal Pradesh,SIRMAUR,2013,25,11,0,40,4,23,0
Himachal Pradesh,SOLAN,2013,17,14,0,19,1,16,0
Himachal Pradesh,UNA,2013,25,18,0,34,2,57,0
Himachal Pradesh,ZZ TOTAL,2013,250,290,0,493,111,328,0
Jammu & Kashmir,ANANTNAG,2013,19,88,0,129,26,4,0
Jammu & Kashmir,AWANTIPORA,2013,5,14,0,18,4,1,0
Jammu & Kashmir,BANDIPORA,2013,8,50,0,47,9,5,0
Jammu & Kashmir,BARAMULLA,2013,19,92,0,135,18,13,0
Jammu & Kashmir,BUDGAM,2013,11,61,0,26,13,2,0
Jammu & Kashmir,CRIME JAMMU,2013,0,0,0,0,0,0,0
Jammu & Kashmir,CRIME SRINAGAR,2013,0,0,0,0,0,0,0
Jammu & Kashmir,DODA,2013,29,36,0,41,9,41,0
Jammu & Kashmir,GANDERBAL,2013,5,28,0,64,4,5,0
Jammu & Kashmir,HANDWARA,2013,10,28,0,77,5,5,0
Jammu & Kashmir,JAMMU,2013,50,96,5,72,53,92,0
Jammu & Kashmir,KARGIL,2013,0,1,0,1,0,0,0
Jammu & Kashmir,KATHUA,2013,20,24,0,37,15,21,0
Jammu & Kashmir,KISHTWAR,2013,12,14,0,14,5,19,0
Jammu & Kashmir,KULGAM,2013,13,60,0,136,18,0,0
Jammu & Kashmir,KUPWARA,2013,19,51,0,47,14,10,0
Jammu & Kashmir,LEH,2013,2,0,0,2,1,0,0
Jammu & Kashmir,POONCH,2013,20,24,0,45,4,14,0
Jammu & Kashmir,PULWAMA,2013,10,28,0,19,9,3,0
Jammu & Kashmir,RAILWAYS JAMMU,2013,0,0,0,1,0,0,0
Jammu & Kashmir,RAILWAYS KASHMIR,2013,0,0,0,0,2,0,0
Jammu & Kashmir,RAILWAYS KATRA,2013,0,0,0,0,0,0,0
Jammu & Kashmir,RAJOURI,2013,30,58,1,46,16,57,0
Jammu & Kashmir,RAMBAN,2013,13,21,0,21,6,9,0
Jammu & Kashmir,REASI,2013,13,17,0,5,8,14,0
Jammu & Kashmir,SAMBA,2013,5,8,1,23,7,12,0
Jammu & Kashmir,SHOPIAN,2013,5,17,0,27,4,2,0
Jammu & Kashmir,SOPORE,2013,15,34,0,63,3,5,0
Jammu & Kashmir,SRINAGAR,2013,22,86,0,266,90,72,0
Jammu & Kashmir,UDHAMPUR,2013,23,13,0,27,11,22,0
Jammu & Kashmir,ZZ TOTAL,2013,378,949,7,1389,354,428,0
Jharkhand,BOKARO,2013,58,78,15,8,0,243,0
Jharkhand,CHAIBASA,2013,77,27,0,36,0,55,0
Jharkhand,CHATRA,2013,25,25,10,16,0,19,0
Jharkhand,DEOGHAR,2013,61,5,24,65,0,252,0
Jharkhand,DHANBAD,2013,65,144,37,6,0,89,0
Jharkhand,DHANBAD RLY.,2013,0,5,0,11,0,0,0
Jharkhand,DUMKA,2013,41,26,10,15,0,73,0
Jharkhand,GARHWA,2013,53,28,30,33,0,125,0
Jharkhand,GIRIDIH,2013,53,29,44,24,0,323,0
Jharkhand,GODDA,2013,44,28,8,0,0,0,0
Jharkhand,GUMLA,2013,59,34,1,15,0,17,0
Jharkhand,HAZARIBAGH,2013,63,62,28,35,0,50,0
Jharkhand,JAMSHEDPUR,2013,85,81,15,86,5,186,0
Jharkhand,JAMSHEDPUR RLY.,2013,3,1,1,4,0,0,0
Jharkhand,JAMTARA,2013,32,21,8,9,1,150,0
Jharkhand,KHUNTI,2013,9,7,0,8,1,8,0
Jharkhand,KODERMA,2013,23,25,6,17,0,48,0
Jharkhand,LATEHAR,2013,27,10,5,19,0,16,0
Jharkhand,LOHARDAGGA,2013,34,10,3,2,0,35,0
Jharkhand,PAKUR,2013,48,26,2,10,0,147,0
Jharkhand,PALAMU,2013,31,24,22,18,0,31,0
Jharkhand,RAMGARH,2013,36,35,14,18,9,25,0
Jharkhand,RANCHI,2013,70,59,13,23,2,47,2
Jharkhand,SAHEBGANJ,2013,145,83,5,13,0,104,0
Jharkhand,SARAIKELA,2013,33,33,6,24,0,28,0
Jharkhand,SIMDEGA,2013,29,20,0,9,0,13,0
Jharkhand,ZZ TOTAL,2013,1204,926,307,524,18,2084,2
Karnataka,BAGALKOT,2013,30,11,3,86,2,46,0
Karnataka,BANGALORE COMMR.,2013,80,538,52,378,73,482,0
Karnataka,BANGALORE RURAL,2013,57,85,22,130,0,112,0
Karnataka,BELGAUM,2013,61,25,7,246,12,200,0
Karnataka,BELLARY,2013,36,23,5,99,0,58,0
Karnataka,BIDAR,2013,18,31,7,82,9,112,0
Karnataka,BIJAPUR,2013,28,21,2,94,0,92,0
Karnataka,CBPURA,2013,33,16,17,57,0,51,0
Karnataka,CHAMARAJNAGAR,2013,16,15,4,95,0,25,0
Karnataka,CHICKMAGALUR,2013,21,36,7,141,0,69,0
Karnataka,CHITRADURGA,2013,31,27,7,178,0,64,0
Karnataka,DAKSHIN KANNADA,2013,14,15,0,72,2,45,0
Karnataka,DAVANAGERE,2013,33,21,14,167,5,127,0
Karnataka,DHARWAD COMMR.,2013,16,75,4,37,5,85,0
Karnataka,DHARWAD RURAL,2013,18,0,1,34,0,27,0
Karnataka,GADAG,2013,18,10,1,40,0,36,0
Karnataka,GULBARGA,2013,54,46,8,125,0,122,0
Karnataka,HASSAN,2013,61,47,12,182,0,157,0
Karnataka,HAVERI,2013,18,0,1,80,0,55,0
Karnataka,K.G.F.,2013,23,7,6,13,0,15,0
Karnataka,KODAGU,2013,26,17,2,40,2,41,0
Karnataka,KOLAR,2013,20,9,3,25,0,25,0
Karnataka,KOPPAL,2013,22,0,0,39,0,59,0
Karnataka,MANDYA,2013,31,64,19,221,4,160,0
Karnataka,MANGALORE CITY,2013,20,6,1,54,5,65,0
Karnataka,MYSORE COMMR.,2013,19,16,12,11,1,43,0
Karnataka,MYSORE RURAL,2013,26,6,14,69,0,64,0
Karnataka,RAICHUR,2013,43,12,3,156,0,162,0
Karnataka,RAILWAYS,2013,1,0,2,3,0,0,0
Karnataka,RAMANAGAR,2013,21,41,11,141,0,57,0
Karnataka,SHIMOGA,2013,43,51,5,267,4,300,0
Karnataka,TUMKUR,2013,37,16,14,206,0,87,0
Karnataka,UDUPI,2013,22,11,2,67,0,78,0
Karnataka,UTTAR KANNADA,2013,17,38,6,155,13,94,0
Karnataka,YADGIRI,2013,16,23,3,123,0,61,0
Karnataka,ZZ TOTAL,2013,1030,1359,277,3913,137,3276,0
Kerala,ALAPUZHA,2013,45,10,1,293,26,327,0
Kerala,ERNAKULAM COMMR.,2013,40,9,0,169,23,130,0
Kerala,ERNAKULAM RURAL,2013,67,11,2,238,41,177,0
Kerala,IDUKKI,2013,67,3,0,218,12,146,0
Kerala,KANNUR,2013,60,12,0,191,11,341,0
Kerala,KASARGOD,2013,81,9,2,163,8,232,0
Kerala,KOLLAM COMMR.,2013,64,16,1,198,17,304,0
Kerala,KOLLAM RURAL,2013,92,12,2,273,14,254,0
Kerala,KOTTAYAM,2013,47,9,0,251,30,216,0
Kerala,KOZHIKODE COMMR.,2013,30,9,0,110,44,136,0
Kerala,KOZHIKODE RURAL,2013,64,17,0,208,15,292,0
Kerala,MALAPPURAM,2013,99,5,0,272,20,651,0
Kerala,PALAKKAD,2013,93,12,0,161,19,402,0
Kerala,PATHANAMTHITTA,2013,45,4,1,187,1,113,0
Kerala,RAILWAYS,2013,0,1,0,33,12,0,0
Kerala,THRISSUR COMMR.,2013,29,2,1,85,17,125,0
Kerala,THRISSUR RURAL,2013,64,9,3,258,27,387,0
Kerala,TRIVANDRUM COMMR.,2013,54,4,1,299,33,154,0
Kerala,TRIVANDRUM RURAL,2013,130,26,6,641,27,349,0
Kerala,WAYANADU,2013,50,5,1,114,7,84,0
Kerala,ZZ TOTAL,2013,1221,185,21,4362,404,4820,0
Madhya Pradesh,AGAR,2013,24,8,1,41,1,30,0
Madhya Pradesh,ALIRAJPUR,2013,29,14,0,14,0,19,0
Madhya Pradesh,ANUPPUR,2013,84,32,9,115,13,85,0
Madhya Pradesh,ASHOK NAGAR,2013,64,23,8,141,6,40,0
Madhya Pradesh,BALAGHAT,2013,99,5,6,140,10,92,0
Madhya Pradesh,BARWANI,2013,51,39,7,76,9,17,0
Madhya Pradesh,BETUL,2013,119,66,7,222,18,92,0
Madhya Pradesh,BHIND,2013,57,49,28,117,0,53,0
Madhya Pradesh,BHOPAL,2013,173,102,18,357,52,344,0
Madhya Pradesh,BHOPAL RLY.,2013,5,2,0,15,4,2,0
Madhya Pradesh,BURHANPUR,2013,34,18,5,92,9,42,0
Madhya Pradesh,CHHATARPUR,2013,77,38,24,220,0,81,0
Madhya Pradesh,CHHINDWARA,2013,151,187,9,194,39,145,0
Madhya Pradesh,DAMOH,2013,50,20,25,147,0,59,0
Madhya Pradesh,DATIYA,2013,27,20,16,64,0,40,0
Madhya Pradesh,DEWAS,2013,81,16,8,124,14,101,0
Madhya Pradesh,DHAR,2013,108,169,48,211,18,115,0
Madhya Pradesh,DINDORI,2013,76,20,6,120,8,47,0
Madhya Pradesh,GUNA,2013,105,23,5,157,18,36,0
Madhya Pradesh,GWALIOR,2013,158,53,43,369,47,446,0
Madhya Pradesh,HARDA,2013,33,5,3,48,3,16,0
Madhya Pradesh,HOSHANGABAD,2013,79,76,10,152,17,84,0
Madhya Pradesh,INDORE,2013,190,288,31,369,69,350,0
Madhya Pradesh,INDORE RLY.,2013,3,6,1,9,0,0,0
Madhya Pradesh,JABALPUR,2013,145,151,37,303,67,218,0
Madhya Pradesh,JABALPUR RLY.,2013,1,1,1,13,1,1,0
Madhya Pradesh,JHABUA,2013,49,73,0,60,0,10,0
Madhya Pradesh,KATNI,2013,65,61,13,206,8,60,0
Madhya Pradesh,KHANDWA,2013,97,101,6,179,13,46,1
Madhya Pradesh,KHARGON,2013,95,167,34,213,16,111,0
Madhya Pradesh,MANDLA,2013,88,14,2,104,11,46,0
Madhya Pradesh,MANDSAUR,2013,74,27,4,143,17,145,1
Madhya Pradesh,MORENA,2013,60,42,40,116,5,151,0
Madhya Pradesh,NARSINGHPUR,2013,101,57,16,189,12,115,0
Madhya Pradesh,NEEMUCH,2013,49,41,0,84,10,62,3
Madhya Pradesh,PANNA,2013,45,12,14,85,2,29,0
Madhya Pradesh,RAISEN,2013,115,32,9,204,33,94,0
Madhya Pradesh,RAJGARH,2013,120,71,8,203,10,83,0
Madhya Pradesh,RATLAM,2013,88,49,10,89,5,77,2
Madhya Pradesh,REWA,2013,113,30,47,178,3,127,0
Madhya Pradesh,SAGAR,2013,135,55,36,422,40,130,0
Madhya Pradesh,SATNA,2013,124,33,35,204,11,135,0
Madhya Pradesh,SEONI,2013,75,39,15,130,8,24,0
Madhya Pradesh,SHAHDOL,2013,115,96,9,216,9,193,0
Madhya Pradesh,SHAJAPUR,2013,44,20,2,113,7,37,0
Madhya Pradesh,SHEOPUR,2013,32,6,5,45,3,39,0
Madhya Pradesh,SHIVPURI,2013,106,30,14,211,13,78,0
Madhya Pradesh,SIDHI,2013,46,60,17,116,4,70,0
Madhya Pradesh,SIHORE,2013,95,36,14,116,11,69,0
Madhya Pradesh,SINGRAULI,2013,38,78,18,111,2,74,0
Madhya Pradesh,TIKAMGARH,2013,67,34,14,140,5,40,0
Madhya Pradesh,UJJAIN,2013,113,35,13,232,37,207,0
Madhya Pradesh,UMARIYA,2013,38,35,5,73,7,58,0
Madhya Pradesh,VIDISHA,2013,125,108,20,240,11,123,0
Madhya Pradesh,ZZ TOTAL,2013,4335,2873,776,8252,736,4988,7
Maharashtra,AHMEDNAGAR,2013,105,54,10,243,34,397,0
Maharashtra,AKOLA,2013,46,24,4,200,35,121,0
Maharashtra,AMRAVATI COMMR.,2013,26,22,2,96,27,38,0
Maharashtra,AMRAVATI RURAL,2013,78,45,1,317,35,175,0
Maharashtra,AURANGABAD COMMR.,2013,22,35,5,173,38,151,0
Maharashtra,AURANGABAD RURAL,2013,36,15,14,167,31,273,0
Maharashtra,BEED,2013,92,52,5,230,12,382,0
Maharashtra,BHANDARA,2013,40,13,0,74,41,52,0
Maharashtra,BULDHANA,2013,56,15,20,185,66,140,0
Maharashtra,CHANDRAPUR,2013,88,25,8,179,123,180,0
Maharashtra,DHULE,2013,40,25,6,58,9,228,0
Maharashtra,GADCHIROLI,2013,33,5,0,53,6,14,0
Maharashtra,GONDIA,2013,52,21,1,94,10,55,0
Maharashtra,HINGOLI,2013,15,12,4,55,2,86,0
Maharashtra,JALGAON,2013,58,53,2,238,42,425,0
Maharashtra,JALNA,2013,35,29,50,132,6,351,0
Maharashtra,KOLHAPUR,2013,84,43,14,117,37,204,0
Maharashtra,LATUR,2013,37,38,4,116,3,297,0
Maharashtra,MUMBAI COMMR.,2013,391,251,21,1163,444,602,0
Maharashtra,MUMBAI RLY.,2013,6,5,0,41,5,0,0
Maharashtra,NAGPUR COMMR.,2013,91,80,4,209,52,218,0
Maharashtra,NAGPUR RLY.,2013,2,2,0,15,3,1,0
Maharashtra,NAGPUR RURAL,2013,75,29,4,149,28,82,0
Maharashtra,NANDED,2013,64,48,30,135,6,341,0
Maharashtra,NANDURBAR,2013,23,19,1,44,13,75,0
Maharashtra,NASIK COMMR.,2013,20,16,7,96,9,181,0
Maharashtra,NASIK RURAL,2013,85,36,9,224,21,405,0
Maharashtra,NAVI MUMBAI,2013,69,36,8,138,55,139,0
Maharashtra,OSMANABAD,2013,48,26,4,127,12,166,0
Maharashtra,PARBHANI,2013,40,37,4,132,6,271,0
Maharashtra,PUNE COMMR.,2013,171,125,9,304,128,344,0
Maharashtra,PUNE RLY.,2013,3,2,0,6,1,0,0
Maharashtra,PUNE RURAL,2013,150,76,6,277,72,224,0
Maharashtra,RAIGAD,2013,42,14,4,92,45,80,0
Maharashtra,RATNAGIRI,2013,27,8,0,82,26,39,0
Maharashtra,SANGLI,2013,77,33,8,141,15,141,0
Maharashtra,SATARA,2013,88,47,4,297,45,201,0
Maharashtra,SINDHUDURG,2013,11,5,0,50,12,12,0
Maharashtra,SOLAPUR COMMR.,2013,37,25,1,53,23,63,0
Maharashtra,SOLAPUR RURAL,2013,82,25,1,149,28,109,0
Maharashtra,THANE COMMR.,2013,182,178,14,467,119,423,0
Maharashtra,THANE RURAL,2013,133,52,8,246,100,217,0
